PC1,PC2
-4.548737869181804,3.428926979803218
-3.8666171990388727,1.1639648624096246
-1.5225789360795379,0.5229775922658607
-3.7194770502282473,0.16912212036555657
-0.5973897384558224,-2.107279106091381
6.145692418626611,-0.5901518907751822
-1.7083499727562097,0.7738972999941462
-1.5068210477076203,-1.2022360014407625
-0.36253939973461463,-1.3601935225843607
-2.3481897548502975,0.9518249406252963
-3.36803499661785,0.7220398528285222
-1.1566886016305211,-1.3518028093480507
-1.364744532105289,1.4994404268889523
4.709115449934144,-2.1769510576059283
-4.313424958251004,-0.9696508548869817
-2.41740559504037,2.6837556600947394
2.3198348492164853,-2.6297462957482174
3.280526641850892,3.480778539400195
-1.9181494718831735,1.860313920958757
-1.2501127969750054,3.5180458362800433
7.214160698581399,0.7746779780523524
9.16265557649008,-0.3422036075126569
-3.1943260247449645,-1.188760836477518
-2.179086091683574,-1.2629655716931696
-0.9799921486392662,-3.351841999520283
-2.2108647577761986,-0.5110979033089189
-3.606593118405646,0.6848847279759059
-0.7892920805169419,-3.4867473144262386
7.4272334687997095,-5.057659906832111
3.879682333106206,-1.7858442130748435
-4.3383178076772335,-0.42006490479063957
-2.174098511434922,-0.401769186669203
1.1594247974646716,8.443488375974512
5.208338236865251,-1.8570148331632037
-2.136358872478447,-0.720004529917189
-0.9276092497188303,0.9454550908626396
-4.727965688722154,-1.9171311046813866
-4.109673162490005,2.3190504867714563
-4.366332241083652,-0.8657315963386647
7.300114907332026,-5.32018909339367
-2.0692202520920886,1.5519546241631204
8.846763338847346,-0.3339059194485904
-1.1168762025220975,-0.5121974611880257
3.3144106638072284,-0.8601672686267803
-1.5489725140800912,0.27276524671789726
2.8753164139412943,3.5894406064554714
-2.843235248368575,0.09638488217202196
-0.8961574306776406,-1.6839888401237546
-2.791486284580826,-1.0865383646519922
-1.8264841919627088,-1.6039720889984515
-3.60982189354707,-0.7641640128850806
-1.8889792038482895,0.8930580088888679
3.0817562421343623,0.8364903726035272
-4.841438753776426,-2.1382281134567336
5.030623454689666,-3.965626273465605
-1.0962661179794317,-1.666520709964315
-1.7420397682134188,0.36643451898256246
-3.1011413112096062,-1.7382770979083904
4.383359678815795,-4.495043149849807
-2.5407160185397197,0.21205344618792632
-3.419217718118117,-0.5623027891201313
-2.581474485626519,-0.7451500712350785
3.6355072182590935,2.286626740167051
-3.453190928894315,1.6364742699972552
-2.7973673572391355,-2.9386601051624774
1.2586818755496203,-1.974170971913195
4.0043489884914365,-1.8208550034997604
-1.9488799636654401,-0.1807364895756821
9.152513547284206,0.8197804899166238
-2.259968571897648,2.1261173773154978
3.9159707490634807,6.1341932765320895
-4.6685574482353775,-0.5109004750429655
3.9179493869790685,2.4731856262188825
2.4737181238037276,4.022354753270268
1.3889184165989807,-1.2239203773941518
2.147441414678377,1.2253396670070749
-1.416618160365328,0.11774625131602622
-1.9193154658213218,-0.40725873986385563
-4.127287292705756,-1.4598771063309846
12.913427511433529,2.7338242775071437
0.040505069466284536,-0.22936199172732824
4.808287868307819,3.4507825347946484
-2.3082383220137634,-0.7991721124646708
3.4725128737033475,-2.239114146437454
-2.909097926537927,0.2928200466049027
1.259307032367,2.5817147529362314
4.850237060259124,-1.3464792569903683
-2.68297241031438,-1.828615147461936
-2.092329809122498,-0.802087814854309
-3.8084712299798347,0.45087139477100563
-0.5781532395880594,1.8065384986214268
-4.061875691985065,0.09765148883271862
-0.5967448795809968,-1.0451081193384222
-1.3228084677791982,0.05206190679885566
-4.824405229887249,-2.4561769027384646
-2.7839408895959297,-1.0177487095388538
-1.7122320397251853,-0.5526650546344702
-2.0533871018995993,3.755027832054678
-3.1281944454099504,-2.162367841105592
-4.628032008484079,-0.8720622396400292
5.5616433254894115,-3.998485700382416
-0.6772736861440977,1.8373091093933456
-2.4265134489923765,-0.3960149541688244
-2.3373457812351632,3.295050355005872
3.326731595389417,4.143319393236062
-2.0921752328027714,-0.03860830867308538
-1.9898767478528767,1.704996011647179
-2.4305052481928984,-2.409586305767565
-2.1387468077459717,0.9107808688498004
-1.9160484998270253,-0.9918939437772422
-2.879429151391461,-1.7243183110562792
7.790346631285584,-0.6641976051685554
-3.2578208313901285,0.14007893983718844
3.5695050254057974,-2.1527550071038144
-0.7031145369250462,3.7091497001541933
-1.4374384201814872,0.2730892051889068
0.8823573252435577,0.9358103874111738
-1.2734647356948392,4.975179673935738
6.243824715302552,5.325683926011833
1.4002461895362173,-1.7343201384055753
-3.8214943864593867,0.8461822662564231
2.8717200556770175,3.517825071073245
5.822068237333157,-0.9166370257225058
-0.9073721047664575,0.40130250015715063
-2.625757884303518,-1.5640568557477972
2.417489173395238,4.928555136512339
-3.0010444475924714,0.32653507338301724
-4.448751064594557,-1.8553591035450994
-2.030291097628476,1.7786460714290362
4.493994836702089,-0.8116616497909781
-2.453414265019115,3.2169485945217193
-3.270389299572633,-3.2129796260537304
-2.6765206495297544,-0.2738163535900397
1.1846207860638638,7.21932551979369
-1.6080976314906728,-4.594370787418022
5.1619690603809625,-1.6350821326512412
2.811394452864389,-3.853435596788236
-1.0999637003752345,5.725587495604001
-1.181135424377674,1.5961205966232712
-1.2482988516579043,2.564062620061255
-2.560271038910956,-0.48908964818461503
1.069749031205638,-2.176205330761446
3.793274379473066,-2.719763952058455
-2.3511942376285884,-0.2768871106867807
-2.0147112842027846,0.2995351646799475
-2.7664686054981553,-1.096020764546719
-2.1585378896303054,0.06533027493667996
0.5311775675411697,0.4149694799093692
-3.643276655059492,-1.3300008055086234
-0.6470280337275748,-1.5799698110313056
5.104129270147489,-0.9863728579095545
-0.8755722390127686,0.9691497335266388
3.1515035549504433,4.482630069137887
-0.1973848200679129,-0.14271288645973515
-2.563898573339245,3.1347493719505213
1.3447472339904316,0.4187968660693888
-0.023490640405117686,-0.12986265974410363
-1.888012965366955,-1.14707116111115
-1.4786104045158768,0.4090058593599049
-1.8553636241027411,2.5266339080786375
4.992862723628067,-2.7054539866225507
7.222130654097896,0.2735540829756382
-2.3580028559382566,-0.8513298875296256
-0.2719970318710001,0.11279671079912308
-3.2838675202844887,-1.5360869470563332
2.836117427025527,-0.2683086357818767
-4.0550899507402205,-0.6090666622079542
1.7683740545881683,-1.4842815691081492
3.525578209197559,-1.5524175278010828
-2.580570901538632,-1.8630178548860072
-1.1909359539855664,1.1056353940223917
-4.000900603906586,-2.6577240589859104
1.0934084560909803,1.1838952855819838
-2.7639549884211703,1.073333927470872
3.1141884260910437,-1.7302768736879812
-2.505290275180192,-2.5125795068329144
2.1094930407537555,6.629108109467772
4.176698873653891,-0.23992052372351635
-2.8401790859090497,-1.4458915079215229
-1.9342753970411122,-0.2469810530547377
3.7804701111098264,0.969578566639526
12.192739206640125,-7.3405115283888565
-2.682794906979996,1.3838726439897517
-1.5165266742037151,-1.077640074638519
-3.891807411600854,0.7253381533062498
4.428974842595986,-3.9048122599180037
1.398547768723939,2.233970500986848
-0.14043625411203978,1.5238204770105968
-3.317487174224598,-1.1717748634622431
2.549854590226244,2.756626348309391
-3.1992311595443153,1.2437890113000671
-0.723137571029103,0.6557517245991229
-3.998973763058181,1.1142077845812697
3.838080846380144,1.2193340670678812
-3.4731843788242522,-0.7016395382452576
5.023137367771216,-1.4282378066674049
-0.34988085616385955,2.3510977159039657
6.660271829919579,-1.3148032775145435
1.882869971428899,0.22236992317437995
4.742690211433657,-1.3345019421429416
4.06175285095826,-2.817169699024014
-0.033854520837210224,2.3987809851864386
-4.3339638826316715,-0.10350614290172186
-1.9756592836434315,-1.0914986283696573
-1.1977786976612312,4.147301378772241
-2.0964238397631316,-1.9600772966596756
0.4019149081222739,-3.0932322520202047
-1.7888729917418442,-1.5458432439239722
-1.9677370740138418,-0.2886382293691281
-1.982142920164052,-0.3039937019797016
-3.63020586539685,-1.3174629756578717
-4.592062891810893,-1.9346289799760379
0.39361687579061166,-0.8837088398391467
-4.27204569981407,-2.0737641637623154
-3.102333917689756,-1.8351192813318897
3.384375969332457,-1.2109884251434202
-3.0046480139246396,-0.7209883349567927
-1.3778445940222686,-0.1773953301658684
3.777854108325135,-0.9352947127608713
3.4265526678781026,-2.8007879345349713
5.125787973072683,0.9794064551030813
3.2124104347459626,1.6559236164991105
-2.577634712165049,-1.1724741183964411
-1.329896176295311,0.42145450479192925
7.1629083659962545,2.179228849600919
-2.4652549790551097,2.6056874142446946
-2.9997231410166894,-2.3045887499111535
7.017881035686484,13.006985486362774
0.2934483372380463,-1.53303324118427
0.76705063777062,0.48004172858607025
-0.47977562425969855,1.2694116909730846
-2.1597503087556977,0.666934954165929
-2.668562114369167,1.4127178619355385
-1.0201661103623114,1.8997673744111472
-1.926222911274789,1.336173365590402
2.7092552511660237,-3.8333197553212814
3.475236981447595,-3.2600277192854854
11.03930808759671,-3.4506869230944295
-1.2835657075683415,0.8476291571127037
1.9849205010016666,-2.3395723435609863
7.31770896160224,0.13372731663323012
-1.0810739235833298,-1.4531744963023474
-2.5421374754213355,0.708114865612373
-2.8785215489948195,-0.5235977604073775
-1.6021072294826388,0.8283065099113633
-2.490413528609405,-0.8166741067446796
-1.18014116924344,-0.19828170125816524
2.3368460892279983,-0.27142657592405695
-4.7514036204723045,-0.6497474909828131
-2.1785652265670765,-1.3499043291535309
-0.6952692581304617,3.21895070308108
-0.7183175545598767,-2.1059883041980525
-3.8527664922737928,0.44049238051654227
-1.4118026442630156,-1.57940061952523
7.1991249280170235,10.489866561792462
3.36623128346261,-1.652307019420057
-3.0975094807120964,-1.947658360200923
5.067579453883478,-1.1809183935379846
-0.626116426037906,1.759850844756396
6.295349131785568,1.0780405779183084
-0.30515577775236485,-0.9876633247316952
-2.4494038297698633,-2.0764877791207557
2.35056573943095,4.535807689985853
-3.8487236432410317,1.0620986191724529
-1.2444373317095627,0.8732877790345536
-3.3115337495610766,-0.8896794164874201
5.247328000793007,-2.2573907105007174
0.8286328471249991,-1.562460032696773
4.639649041459613,0.47362650390236916
-1.5961941663357575,1.7469780706522564
-5.393093544182698,0.4588264276274398
8.827051349677197,3.5755105972322125
2.724918498044565,0.15671119749515547
-4.572410483369618,-2.8715611170677677
-0.44669708844528094,-0.9480840076523999
0.6506050642102729,0.2623303018028495
-1.4360319516133477,1.6839363070927715
1.3756625545180028,0.9826456026882846
1.8706594651308928,2.9133612557775774
-3.7080371305191937,-1.8646290667537209
0.0035239635486645706,2.302695980358509
-4.4751200742823025,-3.2701214180734075
-2.8811707129349076,0.32014448089124586
-3.5165810522372953,-1.3477987572655714
-1.9851434061533477,-2.523337039405444
-2.719696349028299,-2.2134219222690903
-1.6242664581184179,2.442926758241271
-4.394421067276119,-0.875449049022891
8.717447883091022,-3.2488060736534496
2.6007627926136387,-2.3905678136325847
-0.7169869202183334,-0.09612649219694203
-2.9467324335612766,1.759287287914089
-3.318288814746949,-0.07423914517191654
4.872014561652165,3.2027170896187576
-5.464167683519089,-0.767429605356265
-3.0096887041362756,-2.2085682393843276
-1.841786845773881,1.3728020131015901
-2.782450170934054,-0.44694305713992605
4.278652306040606,-5.003956461987649
-2.928910093613535,-0.7200587274680388
4.216973789577005,3.0119157570858155
1.0712665800863304,1.0164983282453957
4.2826400284500705,1.3266658627643566
-1.9686446047323518,0.4113472217067352
9.263131698301661,2.1346517565797902
-0.3328366332616756,2.1855104271231194
1.7444469065918187,-2.0348954730272326
-2.2989587444076607,0.6835111864900593
5.3188284143132805,-6.603550966927281
16.29661047253335,-7.39257513413595
-2.4117564078327756,0.5317035698863529
-2.765978698019401,0.3011671053591953
-3.395048090438832,-2.519397897543283
-1.9118143385424324,1.3990686601404858
-3.0118582442048014,-0.22418867503791182
-2.877758124398778,-0.0729933633592721
-1.3707983983519352,1.3930719658736233
-4.945138958331958,-3.482342901956421
7.34689051619655,-3.5088177287801656
6.49188139212423,-1.6333228447940735
2.8851419336342228,0.6758633488098175
1.3030018652711253,-2.357005181175317
4.441023881083804,-1.9781727279589147
-0.017990436722380727,-0.14412842582210825
-1.2599965170226277,1.5249057345404056
-1.9247026795522872,-1.881968164285713
-3.2198243708631837,-1.002553358100255
-3.0652853042460673,-0.3251161868283739
-2.073167399097021,0.036978855324310916
-1.890180534221462,2.5467761965009017
3.608363923139192,-3.7650611097537734
-1.8647106998366838,-0.6511636854003002
0.4741593225629938,-2.7815572741171746
-1.822794161234531,-0.9477096756792146
0.38567136291495197,1.6304675641217754
-0.32019028770178165,-0.611359646534593
-0.333181522604679,-0.3784357315481835
-1.7868840077351913,-0.12949054073653574
9.62310601897019,-5.358224220606918
1.5187709111884131,-1.0161882600604646
1.7924487540830174,2.41456456420756
-3.1009518236159037,-0.8164830614055889
4.646047632149597,3.243018345546066
-2.1404561171085725,0.4623913534543
-3.740406076057893,-0.40490847959238097
0.3259822076932825,-0.4573824921829453
10.92476018864448,-1.9359700068706687
5.111161735962813,3.210165830149669
0.8341870303435184,-2.2917299839585814
-0.3460937635087658,-0.796130540040555
2.257733448111122,1.0395336483956423
1.8768178320062392,-4.276197991073765
5.367473395717276,4.053953032273541
-3.40685584114881,-2.2233111834446695
9.124016207400578,2.31569251954142
-0.42616931705078964,3.8060825343702342
3.377096616784062,-1.4576772600798176
-3.6114930681152195,1.5611119364649524
-1.6805162080175051,0.9749616465106636
3.341751177248962,-1.07056961337099
0.6231671959835153,0.46085015508379823
1.4932161085714324,1.3815847344740135
4.122480809689936,0.659387388442539
-2.6161941196285103,0.5424036166879777
-4.038987143889264,-0.5140238591754368
-1.8273786347414862,1.6896339954816353
0.13626378273998493,7.2879557449946555
3.880529603102468,-0.8643595334908316
-2.3152964442805204,-1.6818361440760952
-1.607409423862422,-0.21957035580560827
6.653625844825378,-5.8116393385643015
0.41530315002973117,3.9049024937942205
-0.2917569290010288,0.1390701533445091
0.4181069539940492,1.1733859375965672
3.0702449299984407,0.8493068347771263
0.6949645794800198,0.7299439057519471
-1.1798001358436896,-1.5728817028071982
-0.8601569086393971,2.5218500361517915
-1.9824686620318732,0.2868206780245987
5.620700296672018,1.1205297873453128
0.429834239340492,3.639507155464596
-4.673013167673699,-0.32066236847213087
3.664447321398383,-2.101586254962906
-2.0072652866063043,1.246113379054437
-2.2197630299915714,-2.507670951832034
-3.806119362449333,4.403635697132194
-0.41528224140063785,0.13484845175048102
-1.3315824092979942,-1.8064954416810695
2.7674921851492673,-4.372487766599211
0.08102332155374975,-3.4206707095038014
6.513019204427802,7.996827690231563
-3.170460649112246,0.5160086994813693
-5.611045648520189,-0.5388048389315312
-1.016370629759167,1.3953521735568486
